constructorId,name,nationality_x,qualifyId,driverId,position,q1,q2,q3,driverRef,code,forename,surname,dob,nationality_y
22,Benetton,Italian,2100,77,8,1:21.054,\N,\N,berger,\N,Gerhard,Berger,1959-08-27,Austrian
22,Benetton,Italian,2117,55,5,1:28.009,\N,\N,alesi,\N,Jean,Alesi,1964-06-11,French
22,Benetton,Italian,2119,77,7,1:28.336,\N,\N,berger,\N,Gerhard,Berger,1959-08-27,Austrian
22,Benetton,Italian,2136,55,3,1:20.918,\N,\N,alesi,\N,Jean,Alesi,1964-06-11,French
22,Benetton,Italian,2137,77,4,1:21.067,\N,\N,berger,\N,Gerhard,Berger,1959-08-27,Austrian
22,Benetton,Italian,2159,55,4,1:22.061,\N,\N,alesi,\N,Jean,Alesi,1964-06-11,French
22,Benetton,Italian,2160,77,5,1:22.125,\N,\N,berger,\N,Gerhard,Berger,1959-08-27,Austrian
22,Benetton,Italian,2177,30,2,1:20.382,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2179,65,4,1:20.888,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2204,30,3,1:54.272,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2212,65,11,1:57.068,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2228,30,1,1:27.274,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2235,65,8,1:29.350,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2254,30,1,1:21.452,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2260,65,7,1:23.536,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2281,30,2,1:22.742,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2286,65,7,1:23.885,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2306,30,1,1:27.661,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2311,65,6,1:28.498,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2331,30,2,1:17.512,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2339,65,10,1:19.555,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2355,30,2,1:28.397,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2358,65,5,1:29.867,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2379,30,2,1:44.465,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2386,65,9,1:46.315,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2404,30,3,1:17.558,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2410,65,9,1:20.072,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2429,65,4,1:56.085,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2441,30,16,1:59.079,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2451,30,2,1:25.026,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2457,65,8,1:26.433,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2476,30,3,1:21.301,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2479,65,6,1:22.322,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2500,30,3,1:19.150,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2504,65,7,1:20.653,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2524,30,3,1:14.284,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2528,65,7,1:15.556,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2546,30,1,1:38.023,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2554,65,9,1:40.349,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2572,30,3,\N,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2577,65,8,\N,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2595,30,2,1:16.290,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2602,50,9,1:18.183,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2621,30,2,1:10.440,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2629,50,10,1:12.554,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2647,30,2,1:21.885,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2650,109,5,1:22.717,\N,\N,lehto,\N,Jyrki,Järvilehto,1966-01-31,Finnish
22,Benetton,Italian,2674,30,1,1:21.908,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2677,109,4,1:22.983,\N,\N,lehto,\N,Jyrki,Järvilehto,1966-01-31,Finnish
22,Benetton,Italian,2700,30,1,1:26.178,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2719,109,20,1:28.993,\N,\N,lehto,\N,Jyrki,Järvilehto,1966-01-31,Finnish
22,Benetton,Italian,2728,30,3,1:16.707,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2733,50,8,1:17.645,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2753,30,2,1:24.963,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2761,50,10,1:26.841,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2781,30,4,1:44.268,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2796,50,19,1:47.316,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2804,30,1,1:18.258,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2815,50,12,1:21.141,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2831,30,2,2:21.494,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2835,50,6,2:22.218,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2865,50,10,1:25.618,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2875,109,20,1:26.384,\N,\N,lehto,\N,Jyrki,Järvilehto,1966-01-31,Finnish
22,Benetton,Italian,2891,50,10,1:22.000,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2895,109,14,1:22.369,\N,\N,lehto,\N,Jyrki,Järvilehto,1966-01-31,Finnish
22,Benetton,Italian,2908,30,1,1:22.762,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2919,50,12,1:24.643,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
22,Benetton,Italian,2934,30,1,1:37.209,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2938,65,5,1:37.828,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
22,Benetton,Italian,2961,30,2,1:16.197,\N,\N,michael_schumacher,MSC,Michael,Schumacher,1969-01-03,German
22,Benetton,Italian,2966,65,7,1:17.727,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
23,Brawn,British,2986,18,1,1:25.211,1:24.855,1:26.202,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,2987,22,2,1:25.006,1:24.783,1:26.505,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3006,18,1,1:35.058,1:33.784,1:35.181,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3009,22,4,1:34.681,1:34.387,1:35.651,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3029,22,4,1:35.701,1:35.503,1:36.493,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3030,18,5,1:35.533,1:35.556,1:36.532,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3049,18,4,1:32.978,1:32.842,1:34.044,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3051,22,6,1:33.116,1:32.842,1:34.239,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3066,18,1,1:20.707,1:20.192,1:20.527,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3068,22,3,1:20.808,1:19.954,1:20.762,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3086,18,1,1:15.210,1:15.016,1:14.902,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3088,22,3,1:15.425,1:14.829,1:15.077,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3107,18,2,1:27.355,1:27.230,1:28.421,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3108,22,3,1:27.371,1:27.418,1:28.579,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3127,22,2,1:19.325,1:18.335,1:19.856,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3131,18,6,1:18.957,1:18.663,1:20.289,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3147,22,2,1:31.482,1:34.455,1:32.357,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3148,18,3,1:31.568,1:39.032,1:32.473,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3173,18,8,1:21.471,1:20.707,1:22.511,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3178,22,13,1:21.558,1:21.222,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3188,22,3,1:39.019,1:38.076,1:39.563,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3190,18,5,1:38.531,1:38.601,1:39.821,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3209,22,4,1:45.237,1:44.834,1:46.513,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3219,18,14,1:45.761,1:45.251,\N,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3230,22,5,1:23.483,1:22.976,1:25.015,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3231,18,6,1:23.403,1:22.955,1:25.030,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3250,22,5,1:47.397,1:46.787,1:48.828,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3257,18,12,1:47.180,1:47.141,\N,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3270,22,5,1:31.272,1:31.055,1:32.660,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3272,18,7,1:31.041,1:30.880,1:32.962,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3286,22,1,1:24.100,1:21.659,1:19.576,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3299,18,14,1:24.297,1:22.504,\N,button,BUT,Jenson,Button,1980-01-19,British
23,Brawn,British,3309,22,4,1:40.574,1:40.421,1:41.786,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
23,Brawn,British,3310,18,5,1:40.378,1:40.148,1:41.892,button,BUT,Jenson,Button,1980-01-19,British
24,Stewart,British,1594,22,4,1:32.148,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1603,65,13,1:32.991,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
24,Stewart,British,1615,22,3,1:17.305,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1622,65,10,1:18.374,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
24,Stewart,British,1639,22,6,1:27.409,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1645,65,12,1:28.246,\N,\N,herbert,\N,Johnny,Herbert,1964-06-25,British
24,Stewart,British,1669,22,14,1:33.383,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1673,76,18,1:34.906,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1690,22,13,1:19.344,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1693,76,16,1:19.644,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1713,22,14,1:29.249,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1721,76,22,1:31.178,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1736,50,15,1:26.948,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
24,Stewart,British,1737,22,16,1:26.990,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1748,22,5,1:31.005,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1755,50,12,1:32.099,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
24,Stewart,British,1778,22,13,1:44.776,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1784,50,19,1:45.623,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
24,Stewart,British,1800,22,14,1:52.670,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1803,50,17,1:53.149,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
24,Stewart,British,1819,22,11,1:33.075,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1827,76,19,1:34.623,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1841,22,11,1:17.259,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1850,76,20,1:18.773,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1857,22,5,1:25.942,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1867,76,15,1:28.035,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1887,22,13,1:25.579,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1890,76,16,1:26.192,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1906,22,10,1:19.295,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1915,76,19,1:20.516,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1935,22,17,1:20.255,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1940,76,22,1:21.060,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1943,22,3,1:18.388,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1961,76,21,1:20.491,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1974,22,12,1:15.876,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,1977,76,15,1:16.149,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,1999,76,15,1:24.067,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
24,Stewart,British,2005,22,21,1:25.525,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,2018,22,12,1:43.272,\N,\N,barrichello,BAR,Rubens,Barrichello,1972-05-23,Brazilian
24,Stewart,British,2021,76,15,1:43.927,\N,\N,magnussen,MAG,Jan,Magnussen,1973-07-04,Danish
25,Tyrrell,British,1668,68,13,1:33.291,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1674,73,19,1:35.119,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1694,68,17,1:20.203,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1698,73,21,1:20.748,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1712,68,13,1:28.811,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1720,73,21,1:30.437,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1738,68,17,1:27.061,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1741,73,20,1:28.608,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1763,68,20,1:34.090,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1765,73,22,1:34.910,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1780,68,15,1:44.961,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1805,68,19,1:53.237,\N,\N,takagi,\N,Toranosuke,Takagi,1974-02-12,Japanese
25,Tyrrell,British,1806,73,20,1:54.850,\N,\N,rosset,\N,Ricardo,Rosset,1968-07-27,Brazilian
25,Tyrrell,British,1826,63,18,1:34.229,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1829,50,21,1:34.943,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1851,50,21,1:18.885,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1852,63,22,1:19.274,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1868,50,16,1:28.094,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1871,63,19,1:28.224,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1893,63,19,1:26.852,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1895,50,21,1:27.428,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1910,63,14,1:19.694,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1918,50,22,1:21.290,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1932,63,14,1:20.079,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1937,50,19,1:20.582,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1954,50,14,1:20.102,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1957,63,17,1:20.336,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,1980,50,18,1:16.941,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,1981,63,19,1:17.256,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2001,63,17,1:24.478,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2003,50,19,1:25.010,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,2025,63,19,1:45.372,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2026,50,20,1:45.811,\N,\N,verstappen,\N,Jos,Verstappen,1972-03-04,Dutch
25,Tyrrell,British,2038,63,10,1:34.832,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2043,79,15,1:35.715,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2059,63,11,1:20.000,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2064,79,16,1:20.427,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2083,79,13,1:32.407,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2086,63,16,1:32.903,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2106,63,14,1:21.458,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2108,79,16,1:21.812,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2120,63,8,1:28.423,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2128,79,16,1:29.892,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2144,63,11,1:22.235,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2148,79,15,1:22.460,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2167,63,12,1:23.224,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2171,79,16,1:24.401,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2186,79,11,1:22.325,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2187,63,12,1:22.416,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2208,63,7,1:54.757,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2216,79,15,1:57.484,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2240,63,13,1:31.035,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2242,79,15,1:31.630,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2266,63,13,1:24.971,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2270,79,17,1:25.946,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2294,79,15,1:25.808,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2296,63,17,1:26.473,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2320,63,15,1:30.657,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2321,79,16,1:31.382,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2343,63,14,1:20.796,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2348,79,19,1:21.930,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2367,79,14,1:32.087,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2376,63,23,1:48.639,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2390,63,13,1:47.507,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2394,79,17,1:49.402,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2417,63,16,1:21.624,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2418,79,17,1:21.702,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2436,63,11,1:58.224,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2440,79,15,1:58.551,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2465,63,16,1:29.028,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2466,79,17,1:29.287,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2488,63,15,1:23.936,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2489,79,16,1:24.287,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2512,63,15,1:23.058,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2516,99,19,1:24.286,\N,\N,tarquini,\N,Gabriele,Tarquini,1962-03-02,Italian
25,Tyrrell,British,2538,79,17,1:17.014,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2539,63,18,1:17.213,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2557,63,12,1:41.355,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2559,79,14,1:41.977,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2583,63,14,\N,\N,\N,salo,\N,Mika,Salo,1966-11-30,Finnish
25,Tyrrell,British,2585,79,16,\N,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2603,79,10,1:18.194,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2605,87,12,1:18.246,\N,\N,blundell,\N,Mark,Blundell,1966-04-08,British
25,Tyrrell,British,2631,87,12,1:12.751,\N,\N,blundell,\N,Mark,Blundell,1966-04-08,British
25,Tyrrell,British,2633,79,14,1:13.013,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2654,79,9,1:23.322,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2657,87,12,1:23.703,\N,\N,blundell,\N,Mark,Blundell,1966-04-08,British
25,Tyrrell,British,2683,79,10,1:23.969,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
25,Tyrrell,British,2684,87,11,1:23.981,\N,\N,blundell,\N,Mark,Blundell,1966-04-08,British
25,Tyrrell,British,2708,79,9,1:27.827,\N,\N,katayama,\N,Ukyo,Katayama,1963-05-29,Japanese
